order_id,order_date,customer_id,cohort_month,category,product_name,sku,size,units,gross_revenue,discount,net_sales,product_cost,shipping_cost,payment_fee,returned,return_reason,return_logistics_cost,refund_amount,return_adjusted_profit,city,state,city_tier,channel,inventory_on_hand,stockout_risk,markdown_risk
ORD100789,2025-01-06,C21947,2025-01,Footwear,Sneakers,FO-SNE-L,L,1,2378.9,619.27,1759.63,1020.78,96.72,30.51,False,Not returned,0.0,0.0,611.62,Chandigarh,Punjab,Tier 2,App,254,0.374,0.028
ORD103821,2025-01-06,C25675,2025-01,Footwear,Sneakers,FO-SNE-M,M,1,1668.51,33.37,1635.14,901.33,96.54,27.33,True,Late delivery,117.11,1528.64,-1035.81,Kochi,Kerala,Tier 2,App,84,0.706,0.413
ORD107516,2025-01-06,C82766,2025-01,Beauty,Compact,BE-COM-OneSize,One Size,2,1794.37,403.92,1390.45,648.84,118.11,32.94,False,Not returned,0.0,0.0,590.56,Bengaluru,Karnataka,Tier 1,App,94,0.072,0.205
ORD100800,2025-01-06,C73272,2025-01,Footwear,Sneakers,FO-SNE-M,M,1,1591.62,58.95,1532.67,800.01,119.48,31.63,False,Not returned,0.0,0.0,581.55,Ajmer,Rajasthan,Tier 3,Web,262,0.566,0.293
ORD103903,2025-01-06,C24253,2025-01,Accessories,Scarf,AC-SCA-OneSize,One Size,1,991.15,203.63,787.52,359.65,95.42,12.3,False,Not returned,0.0,0.0,320.15,Pune,Maharashtra,Tier 1,App,72,0.123,0.356
ORD107226,2025-01-07,C98334,2025-01,Western Wear,Denim Jacket,WE-DEN-XXL,XXL,1,1863.06,549.7,1313.36,625.71,87.03,30.06,False,Not returned,0.0,0.0,570.56,Kochi,Kerala,Tier 2,App,115,0.619,0.857
ORD100409,2025-01-07,C53639,2025-01,Ethnic Wear,Palazzo Set,ET-PAL-S,S,2,4146.82,840.69,3306.13,1563.46,145.27,73.95,False,Not returned,0.0,0.0,1523.45,Chandigarh,Punjab,Tier 2,Marketplace,149,0.395,0.332
ORD104229,2025-01-07,C60556,2025-01,Western Wear,Wide-leg Jeans,WE-WID-L,L,1,1662.37,215.23,1447.14,843.47,83.51,32.93,False,Not returned,0.0,0.0,487.23,Jaipur,Rajasthan,Tier 2,Web,260,0.576,0.494
ORD100838,2025-01-07,C48937,2025-01,Accessories,Sunglasses,AC-SUN-OneSize,One Size,1,929.65,18.59,911.06,397.9,96.42,21.68,False,Not returned,0.0,0.0,395.06,Delhi NCR,Delhi,Tier 1,Retail Partner,53,0.413,0.337
ORD104045,2025-01-07,C96956,2025-01,Footwear,Juttis,FO-JUT-M,M,1,2158.61,315.31,1843.3,1081.89,106.91,28.52,True,Damaged item,178.78,1756.22,-1309.02,Ajmer,Rajasthan,Tier 3,App,139,0.708,0.379
ORD101037,2025-01-07,C24075,2025-01,Footwear,Juttis,FO-JUT-XXL,XXL,1,1704.77,159.49,1545.28,881.67,75.48,31.19,True,Late delivery,125.89,1441.37,-1010.32,Jaipur,Rajasthan,Tier 2,Marketplace,149,0.335,0.678
ORD108835,2025-01-07,C24963,2025-01,Western Wear,Wide-leg Jeans,WE-WID-L,L,1,2180.94,559.22,1621.72,925.57,92.5,36.47,True,Fabric expectation mismatch,152.13,1423.56,-1008.51,Kochi,Kerala,Tier 2,App,148,0.507,0.34
ORD101120,2025-01-07,C68290,2025-01,Western Wear,Bodycon Dress,WE-BOD-XXL,XXL,1,1109.22,226.21,883.01,485.34,92.89,18.35,True,Changed mind,119.54,828.51,-661.62,Chennai,Tamil Nadu,Tier 1,Influencer,151,0.825,0.21
ORD107598,2025-01-07,C90661,2025-01,Accessories,Handbag,AC-HAN-OneSize,One Size,1,1180.16,378.38,801.78,332.53,85.22,12.49,True,Fabric expectation mismatch,142.15,738.42,-509.03,Chennai,Tamil Nadu,Tier 1,Web,194,0.055,0.87
ORD106526,2025-01-07,C59081,2025-01,Ethnic Wear,Palazzo Set,ET-PAL-L,L,1,1639.24,140.02,1499.22,761.54,105.8,30.41,False,Not returned,0.0,0.0,601.47,Udaipur,Rajasthan,Tier 3,App,124,0.096,0.193
ORD108618,2025-01-07,C83238,2025-01,Footwear,Sneakers,FO-SNE-XS,XS,1,2952.91,562.86,2390.05,1389.35,86.13,50.95,False,Not returned,0.0,0.0,863.62,Mumbai,Maharashtra,Tier 1,Web,158,0.352,0.332
ORD103102,2025-01-07,C69432,2025-01,Footwear,Heels,FO-HEE-S,S,1,2325.36,56.08,2269.28,1250.99,88.47,33.84,True,Size too small,117.6,1999.13,-1220.75,Indore,Madhya Pradesh,Tier 2,Web,175,0.294,0.75
ORD107991,2025-01-07,C41246,2025-01,Western Wear,Wide-leg Jeans,WE-WID-L,L,1,2297.14,444.71,1852.43,1048.69,101.65,28.18,False,Not returned,0.0,0.0,673.91,Delhi NCR,Delhi,Tier 1,Web,116,0.712,0.069
ORD104930,2025-01-07,C15390,2025-01,Footwear,Sneakers,FO-SNE-XS,XS,1,1707.71,64.37,1643.34,899.58,86.14,24.57,True,Size too small,144.58,1544.02,-1055.55,Bengaluru,Karnataka,Tier 1,Marketplace,50,0.288,0.384
ORD107488,2025-01-07,C96105,2025-01,Beauty,Serum,BE-SER-OneSize,One Size,1,925.04,177.69,747.35,336.42,100.06,15.97,False,Not returned,0.0,0.0,294.9,Indore,Madhya Pradesh,Tier 2,Web,157,0.062,0.344
ORD107580,2025-01-07,C86633,2025-01,Beauty,Kajal,BE-KAJ-OneSize,One Size,2,1958.14,390.45,1567.69,768.8,144.93,24.71,False,Not returned,0.0,0.0,629.25,Siliguri,West Bengal,Tier 3,Influencer,270,0.468,0.346
ORD108443,2025-01-07,C71430,2025-01,Accessories,Sunglasses,AC-SUN-OneSize,One Size,1,1038.14,279.73,758.41,336.38,130.53,17.45,False,Not returned,0.0,0.0,274.05,Mysuru,Karnataka,Tier 3,App,246,0.224,0.287
ORD105744,2025-01-08,C71210,2025-01,Western Wear,Bodycon Dress,WE-BOD-S,S,1,1570.46,379.87,1190.59,670.7,88.74,26.58,False,Not returned,0.0,0.0,404.57,Hyderabad,Telangana,Tier 1,Web,283,0.608,0.271
ORD101623,2025-01-08,C30738,2025-01,Western Wear,Denim Jacket,WE-DEN-XL,XL,2,3213.02,581.19,2631.83,1482.66,146.93,56.73,False,Not returned,0.0,0.0,945.51,Guntur,Andhra Pradesh,Tier 3,App,163,0.336,0.12
ORD106141,2025-01-08,C85892,2025-01,Accessories,Scarf,AC-SCA-OneSize,One Size,1,964.07,269.53,694.54,291.34,94.61,12.22,False,Not returned,0.0,0.0,296.37,Mumbai,Maharashtra,Tier 1,App,138,0.073,0.639
ORD105141,2025-01-08,C57143,2025-01,Ethnic Wear,Saree,ET-SAR-XL,XL,1,2586.31,174.1,2412.21,1255.91,115.0,43.97,False,Not returned,0.0,0.0,997.33,Udaipur,Rajasthan,Tier 3,Web,232,0.236,0.522
ORD108508,2025-01-08,C67739,2025-01,Activewear,Sports Bra,AC-SPO-M,M,1,1338.12,228.82,1109.3,617.1,93.92,21.46,True,Size too large,151.03,976.04,-750.25,Pune,Maharashtra,Tier 1,Influencer,281,0.229,0.377
ORD102974,2025-01-08,C54317,2025-01,Western Wear,Wide-leg Jeans,WE-WID-S,S,1,1140.42,204.89,935.53,520.93,85.78,14.7,True,Size too small,123.65,821.93,-631.46,Hyderabad,Telangana,Tier 1,Influencer,157,0.648,0.403
ORD107134,2025-01-08,C94405,2025-01,Footwear,Heels,FO-HEE-M,M,1,3209.96,923.64,2286.32,1337.24,82.42,46.51,False,Not returned,0.0,0.0,820.15,Hyderabad,Telangana,Tier 1,App,126,0.671,0.341
ORD100888,2025-01-08,C42182,2025-01,Western Wear,Bodycon Dress,WE-BOD-M,M,1,2314.48,680.33,1634.15,948.37,85.82,25.25,True,Changed mind,139.78,1524.92,-1089.99,Bengaluru,Karnataka,Tier 1,Influencer,172,0.558,0.301
ORD103504,2025-01-08,C63156,2025-01,Accessories,Belt,AC-BEL-OneSize,One Size,1,780.03,128.36,651.67,305.37,82.05,14.27,False,Not returned,0.0,0.0,249.98,Mumbai,Maharashtra,Tier 1,Web,174,0.472,0.049
ORD107720,2025-01-08,C34786,2025-01,Activewear,Sports Bra,AC-SPO-L,L,1,1140.14,242.89,897.25,560.08,87.02,17.81,False,Not returned,0.0,0.0,232.34,Indore,Madhya Pradesh,Tier 2,Retail Partner,90,0.209,0.108
ORD107601,2025-01-08,C25261,2025-01,Western Wear,Bodycon Dress,WE-BOD-M,M,1,1957.05,679.9,1277.15,728.71,94.53,26.83,False,Not returned,0.0,0.0,427.08,Jaipur,Rajasthan,Tier 2,App,34,0.314,0.551
ORD105067,2025-01-08,C47624,2025-01,Accessories,Belt,AC-BEL-OneSize,One Size,1,1072.16,53.1,1019.06,473.52,118.44,17.76,False,Not returned,0.0,0.0,409.34,Siliguri,West Bengal,Tier 3,Influencer,343,0.348,0.244
ORD103135,2025-01-08,C79833,2025-01,Ethnic Wear,Saree,ET-SAR-M,M,1,3530.57,510.72,3019.85,1564.23,106.66,71.82,False,Not returned,0.0,0.0,1277.14,Kochi,Kerala,Tier 2,Influencer,103,0.538,0.208
ORD107063,2025-01-08,C82867,2025-01,Ethnic Wear,Anarkali Dress,ET-ANA-M,M,1,907.23,177.54,729.69,392.89,122.95,13.53,False,Not returned,0.0,0.0,200.32,Udaipur,Rajasthan,Tier 3,App,191,0.63,0.436
ORD106470,2025-01-08,C39895,2025-01,Footwear,Juttis,FO-JUT-XL,XL,1,2027.16,254.42,1772.74,1056.43,124.48,35.96,False,Not returned,0.0,0.0,555.87,Ajmer,Rajasthan,Tier 3,App,222,0.169,0.323
ORD104504,2025-01-08,C54419,2025-01,Ethnic Wear,Anarkali Dress,ET-ANA-XL,XL,1,1952.1,177.13,1774.97,948.23,109.44,34.6,False,Not returned,0.0,0.0,682.7,Guntur,Andhra Pradesh,Tier 3,App,81,0.061,0.524
ORD108990,2025-01-08,C34127,2025-01,Ethnic Wear,Saree,ET-SAR-S,S,1,2776.56,451.35,2325.21,1176.89,98.21,42.08,False,Not returned,0.0,0.0,1008.03,Delhi NCR,Delhi,Tier 1,Retail Partner,219,0.159,0.55
ORD106280,2025-01-08,C33186,2025-01,Western Wear,Wide-leg Jeans,WE-WID-XXL,XXL,1,1026.74,345.47,681.27,369.94,95.18,14.51,True,Damaged item,117.38,641.49,-557.23,Kochi,Kerala,Tier 2,App,204,0.261,0.311
ORD104103,2025-01-08,C82495,2025-01,Beauty,Compact,BE-COM-OneSize,One Size,1,756.17,147.54,608.63,298.43,105.15,10.55,False,Not returned,0.0,0.0,194.5,Chandigarh,Punjab,Tier 2,Web,162,0.408,0.322
ORD108654,2025-01-09,C44284,2025-01,Beauty,Kajal,BE-KAJ-OneSize,One Size,1,809.18,223.95,585.23,301.12,86.54,11.5,True,Color mismatch,136.04,553.79,-503.76,Hyderabad,Telangana,Tier 1,App,190,0.359,0.414
ORD100232,2025-01-09,C38553,2025-01,Western Wear,Wide-leg Jeans,WE-WID-XL,XL,1,940.87,53.71,887.16,488.69,79.08,18.13,False,Not returned,0.0,0.0,301.26,Mumbai,Maharashtra,Tier 1,App,200,0.463,0.106
ORD101593,2025-01-09,C44069,2025-01,Footwear,Sneakers,FO-SNE-M,M,3,8276.06,1707.69,6568.37,3679.83,175.08,138.93,False,Not returned,0.0,0.0,2574.53,Ajmer,Rajasthan,Tier 3,App,156,0.527,0.235
ORD108673,2025-01-09,C94165,2025-01,Footwear,Juttis,FO-JUT-S,S,2,4507.51,1445.58,3061.93,1987.85,135.14,55.21,True,Changed mind,196.09,2657.97,-1970.33,Chennai,Tamil Nadu,Tier 1,Web,283,0.47,0.747
ORD104526,2025-01-09,C39482,2025-01,Accessories,Belt,AC-BEL-OneSize,One Size,2,1822.9,379.92,1442.98,595.85,161.83,28.07,False,Not returned,0.0,0.0,657.23,Mysuru,Karnataka,Tier 3,App,3,0.485,0.166
ORD101365,2025-01-09,C25824,2025-01,Western Wear,Crop Top,WE-CRO-XL,XL,1,1766.56,491.07,1275.49,731.79,94.73,22.76,False,Not returned,0.0,0.0,426.21,Lucknow,Uttar Pradesh,Tier 2,App,210,0.533,0.264
ORD108682,2025-01-09,C83391,2025-01,Ethnic Wear,Saree,ET-SAR-M,M,2,4427.29,1142.33,3284.96,1670.21,139.54,51.34,True,Damaged item,210.28,3214.12,-2000.53,Jaipur,Rajasthan,Tier 2,App,253,0.256,0.418
ORD102089,2025-01-09,C34840,2025-01,Footwear,Heels,FO-HEE-M,M,1,1920.57,187.83,1732.74,996.57,104.1,24.47,False,Not returned,0.0,0.0,607.6,Surat,Gujarat,Tier 2,App,139,0.066,0.293
ORD108333,2025-01-09,C12240,2025-01,Ethnic Wear,Palazzo Set,ET-PAL-XXL,XXL,1,1664.06,476.46,1187.6,641.06,78.01,24.07,True,Color mismatch,114.6,1173.38,-843.52,Indore,Madhya Pradesh,Tier 2,App,176,0.158,0.618
ORD108805,2025-01-09,C33463,2025-01,Ethnic Wear,Anarkali Dress,ET-ANA-L,L,1,1447.1,28.94,1418.16,776.92,85.26,20.48,False,Not returned,0.0,0.0,535.5,Lucknow,Uttar Pradesh,Tier 2,Web,219,0.222,0.088
ORD101651,2025-01-09,C67542,2025-01,Activewear,Track Pants,AC-TRA-M,M,1,1283.76,148.68,1135.08,706.14,86.36,21.71,False,Not returned,0.0,0.0,320.87,Delhi NCR,Delhi,Tier 1,App,102,0.555,0.601
ORD104116,2025-01-09,C25699,2025-01,Footwear,Heels,FO-HEE-XS,XS,1,2498.82,571.32,1927.5,1165.17,89.38,39.29,False,Not returned,0.0,0.0,633.66,Delhi NCR,Delhi,Tier 1,App,269,0.252,0.163
ORD103857,2025-01-09,C93766,2025-01,Ethnic Wear,Kurta Set,ET-KUR-XXL,XXL,3,8172.09,1190.89,6981.2,3524.14,177.26,99.96,False,Not returned,0.0,0.0,3179.84,Siliguri,West Bengal,Tier 3,Retail Partner,14,0.339,0.098
ORD100477,2025-01-09,C95964,2025-01,Ethnic Wear,Palazzo Set,ET-PAL-M,M,1,949.93,273.79,676.14,367.29,99.0,12.25,False,Not returned,0.0,0.0,197.6,Surat,Gujarat,Tier 2,Web,256,0.236,0.255
ORD100414,2025-01-09,C67301,2025-01,Western Wear,Wide-leg Jeans,WE-WID-XL,XL,1,1008.6,54.91,953.69,523.06,99.09,20.57,False,Not returned,0.0,0.0,310.97,Surat,Gujarat,Tier 2,App,257,0.531,0.172
ORD108944,2025-01-09,C48543,2025-01,Western Wear,Denim Jacket,WE-DEN-M,M,2,2710.2,280.95,2429.25,1300.81,138.41,38.55,False,Not returned,0.0,0.0,951.48,Chandigarh,Punjab,Tier 2,Web,259,0.417,0.323
ORD103897,2025-01-09,C63744,2025-01,Activewear,Training Tee,AC-TRA-S,S,1,1046.82,145.83,900.99,592.97,88.8,20.94,False,Not returned,0.0,0.0,198.28,Kochi,Kerala,Tier 2,App,21,0.119,0.088
ORD108899,2025-01-10,C26999,2025-01,Ethnic Wear,Kurta Set,ET-KUR-XXL,XXL,1,1392.02,311.38,1080.64,601.91,88.28,23.47,False,Not returned,0.0,0.0,366.98,Lucknow,Uttar Pradesh,Tier 2,Retail Partner,207,0.509,0.665
ORD108636,2025-01-10,C75422,2025-01,Ethnic Wear,Saree,ET-SAR-XL,XL,2,4189.88,1388.88,2801.0,1500.16,135.7,64.88,False,Not returned,0.0,0.0,1100.26,Chennai,Tamil Nadu,Tier 1,Web,184,0.277,0.427
ORD107757,2025-01-10,C18302,2025-01,Ethnic Wear,Saree,ET-SAR-XS,XS,2,4653.68,1017.35,3636.33,1971.08,143.67,71.74,False,Not returned,0.0,0.0,1449.84,Udaipur,Rajasthan,Tier 3,Influencer,177,0.381,0.383
ORD105620,2025-01-10,C71234,2025-01,Ethnic Wear,Palazzo Set,ET-PAL-M,M,1,1806.38,219.8,1586.58,789.89,92.16,28.94,True,Size too large,120.76,1555.2,-1000.37,Chennai,Tamil Nadu,Tier 1,App,140,0.38,0.539
ORD108271,2025-01-10,C88777,2025-01,Western Wear,Wide-leg Jeans,WE-WID-M,M,1,1751.94,331.5,1420.44,808.93,103.83,30.41,False,Not returned,0.0,0.0,477.27,Mumbai,Maharashtra,Tier 1,App,313,0.828,0.531
ORD105745,2025-01-10,C52073,2025-01,Accessories,Scarf,AC-SCA-OneSize,One Size,1,762.26,97.98,664.28,272.98,113.82,10.77,False,Not returned,0.0,0.0,266.71,Udaipur,Rajasthan,Tier 3,Marketplace,122,0.549,0.18
ORD103803,2025-01-10,C66513,2025-01,Western Wear,Crop Top,WE-CRO-S,S,1,1796.13,494.3,1301.83,664.69,123.78,19.99,True,Size too small,187.41,1170.22,-864.26,Ajmer,Rajasthan,Tier 3,App,22,0.287,0.302
ORD103787,2025-01-10,C52202,2025-01,Beauty,Kajal,BE-KAJ-OneSize,One Size,1,515.76,91.37,424.39,204.51,82.66,6.43,False,Not returned,0.0,0.0,130.79,Chennai,Tamil Nadu,Tier 1,App,215,0.411,0.172
ORD101166,2025-01-10,C65166,2025-01,Western Wear,Denim Jacket,WE-DEN-XXL,XXL,1,1606.32,262.08,1344.24,778.47,90.26,29.81,True,Fabric expectation mismatch,140.92,1246.48,-941.7,Bengaluru,Karnataka,Tier 1,App,145,0.367,0.195
ORD100539,2025-01-10,C62769,2025-01,Accessories,Belt,AC-BEL-OneSize,One Size,1,1353.92,354.09,999.83,411.69,82.79,17.49,False,Not returned,0.0,0.0,487.86,Mumbai,Maharashtra,Tier 1,App,192,0.19,0.229
ORD101528,2025-01-10,C90180,2025-01,Beauty,Serum,BE-SER-OneSize,One Size,1,495.42,173.4,322.02,144.53,90.47,5.34,False,Not returned,0.0,0.0,81.68,Indore,Madhya Pradesh,Tier 2,Marketplace,253,0.44,0.193
ORD106892,2025-01-10,C15770,2025-01,Activewear,Leggings,AC-LEG-XXL,XXL,1,792.8,263.13,529.67,339.27,115.95,9.24,False,Not returned,0.0,0.0,65.21,Mysuru,Karnataka,Tier 3,Marketplace,274,0.608,0.369
ORD106917,2025-01-10,C28946,2025-01,Footwear,Juttis,FO-JUT-XXL,XXL,1,2209.1,44.18,2164.92,1347.78,97.67,40.3,True,Fabric expectation mismatch,118.88,2163.7,-1603.41,Kochi,Kerala,Tier 2,Marketplace,219,0.741,0.522
ORD102170,2025-01-10,C11395,2025-01,Western Wear,Wide-leg Jeans,WE-WID-XL,XL,2,3405.52,493.34,2912.18,1541.42,167.5,42.87,False,Not returned,0.0,0.0,1160.39,Jodhpur,Rajasthan,Tier 3,App,136,0.459,0.331
ORD100299,2025-01-10,C58353,2025-01,Activewear,Sports Bra,AC-SPO-XS,XS,1,1072.33,325.08,747.25,453.76,105.88,16.07,True,Damaged item,148.55,663.42,-640.43,Bengaluru,Karnataka,Tier 1,App,80,0.222,0.661
ORD107609,2025-01-10,C76733,2025-01,Ethnic Wear,Saree,ET-SAR-L,L,1,2244.86,391.47,1853.39,970.07,107.16,35.4,False,Not returned,0.0,0.0,740.76,Kochi,Kerala,Tier 2,Retail Partner,175,0.338,0.262
ORD108495,2025-01-10,C74119,2025-01,Western Wear,Crop Top,WE-CRO-L,L,1,2200.88,531.33,1669.55,864.4,92.69,31.26,False,Not returned,0.0,0.0,681.2,Delhi NCR,Delhi,Tier 1,Influencer,267,0.736,0.266
ORD104562,2025-01-10,C80771,2025-01,Footwear,Sneakers,FO-SNE-S,S,1,2395.45,214.19,2181.26,1279.83,120.08,52.1,True,Color mismatch,143.28,1884.44,-1298.47,Guntur,Andhra Pradesh,Tier 3,App,53,0.059,0.222
ORD105410,2025-01-10,C92674,2025-01,Ethnic Wear,Anarkali Dress,ET-ANA-L,L,1,2455.27,356.17,2099.1,1102.71,81.94,32.93,True,Late delivery,145.54,1901.55,-1165.57,Kochi,Kerala,Tier 2,Web,109,0.265,0.465
ORD104061,2025-01-10,C39296,2025-01,Western Wear,Denim Jacket,WE-DEN-M,M,2,2434.16,529.98,1904.18,1116.37,134.87,34.76,False,Not returned,0.0,0.0,618.18,Delhi NCR,Delhi,Tier 1,App,146,0.294,0.387
ORD105034,2025-01-10,C44526,2025-01,Beauty,Compact,BE-COM-OneSize,One Size,1,953.15,322.66,630.49,304.1,87.13,13.01,False,Not returned,0.0,0.0,226.25,Chandigarh,Punjab,Tier 2,Web,223,0.449,0.234
ORD105896,2025-01-10,C58476,2025-01,Ethnic Wear,Anarkali Dress,ET-ANA-L,L,1,2509.29,821.41,1687.88,926.39,90.99,34.53,False,Not returned,0.0,0.0,635.97,Bengaluru,Karnataka,Tier 1,App,128,0.334,0.231
ORD108174,2025-01-11,C20726,2025-01,Western Wear,Wide-leg Jeans,WE-WID-S,S,2,3420.46,292.92,3127.54,1514.82,121.64,60.6,False,Not returned,0.0,0.0,1430.48,Hyderabad,Telangana,Tier 1,Marketplace,247,0.664,0.387
ORD107585,2025-01-11,C85186,2025-01,Accessories,Belt,AC-BEL-OneSize,One Size,1,938.23,85.97,852.26,358.85,85.03,17.53,False,Not returned,0.0,0.0,390.85,Chandigarh,Punjab,Tier 2,App,158,0.142,0.204
ORD103308,2025-01-11,C20183,2025-01,Beauty,Serum,BE-SER-OneSize,One Size,1,808.65,149.03,659.62,319.48,81.2,10.41,False,Not returned,0.0,0.0,248.53,Lucknow,Uttar Pradesh,Tier 2,Web,179,0.168,0.298
ORD101782,2025-01-11,C44676,2025-01,Western Wear,Bodycon Dress,WE-BOD-M,M,1,1635.46,276.19,1359.27,804.32,98.67,28.68,True,Size too large,139.77,1236.93,-949.1,Hyderabad,Telangana,Tier 1,Influencer,108,0.665,0.616
ORD101743,2025-01-11,C73203,2025-01,Accessories,Sunglasses,AC-SUN-OneSize,One Size,1,1041.64,149.74,891.9,389.49,92.53,17.91,False,Not returned,0.0,0.0,391.97,Chandigarh,Punjab,Tier 2,Marketplace,197,0.145,0.039
ORD102260,2025-01-11,C67001,2025-01,Ethnic Wear,Palazzo Set,ET-PAL-S,S,1,1945.63,317.37,1628.26,813.29,89.55,30.57,False,Not returned,0.0,0.0,694.85,Indore,Madhya Pradesh,Tier 2,Retail Partner,223,0.238,0.31
ORD106218,2025-01-11,C69857,2025-01,Ethnic Wear,Kurta Set,ET-KUR-XS,XS,1,1865.16,442.7,1422.46,712.12,95.22,23.94,True,Color mismatch,126.52,1396.02,-931.36,Mumbai,Maharashtra,Tier 1,App,134,0.086,0.337
ORD100271,2025-01-11,C40423,2025-01,Western Wear,Bodycon Dress,WE-BOD-XL,XL,2,3315.5,774.37,2541.13,1432.87,99.28,56.46,False,Not returned,0.0,0.0,952.52,Kochi,Kerala,Tier 2,App,64,0.652,0.504
ORD104699,2025-01-11,C64580,2025-01,Footwear,Heels,FO-HEE-M,M,1,1973.01,183.22,1789.79,1095.41,136.53,26.56,False,Not returned,0.0,0.0,531.29,Jodhpur,Rajasthan,Tier 3,Web,166,0.491,0.033
ORD100820,2025-01-11,C27072,2025-01,Ethnic Wear,Anarkali Dress,ET-ANA-M,M,3,6250.53,417.75,5832.78,2969.5,177.99,97.87,False,Not returned,0.0,0.0,2587.42,Guntur,Andhra Pradesh,Tier 3,Web,250,0.397,0.325
ORD103118,2025-01-11,C48979,2025-01,Activewear,Training Tee,AC-TRA-XL,XL,1,1067.77,211.12,856.65,518.96,91.05,14.94,True,Fabric expectation mismatch,134.92,786.47,-689.69,Lucknow,Uttar Pradesh,Tier 2,App,202,0.19,0.574
ORD103946,2025-01-11,C69663,2025-01,Western Wear,Bodycon Dress,WE-BOD-M,M,1,1705.23,34.1,1671.13,895.31,85.51,38.57,True,Size too large,114.53,1467.71,-930.5,Mumbai,Maharashtra,Tier 1,App,193,0.403,0.401
ORD102137,2025-01-11,C68212,2025-01,Activewear,Training Tee,AC-TRA-XL,XL,1,1120.44,66.82,1053.62,660.25,86.29,22.04,True,Size too large,136.01,973.34,-824.31,Indore,Madhya Pradesh,Tier 2,Marketplace,60,0.511,0.689
ORD100169,2025-01-11,C91777,2025-01,Western Wear,Denim Jacket,WE-DEN-S,S,1,1483.3,418.18,1065.12,590.58,80.85,25.34,False,Not returned,0.0,0.0,368.35,Pune,Maharashtra,Tier 1,Web,44,0.318,0.411
ORD100368,2025-01-11,C96847,2025-01,Western Wear,Crop Top,WE-CRO-M,M,1,1890.85,149.56,1741.29,1032.72,104.34,41.42,False,Not returned,0.0,0.0,562.81,Chennai,Tamil Nadu,Tier 1,Marketplace,207,0.407,0.321
ORD108994,2025-01-11,C64413,2025-01,Footwear,Heels,FO-HEE-XS,XS,1,1687.68,271.04,1416.64,883.31,96.74,26.79,True,Size too small,122.01,1362.83,-1075.04,Bengaluru,Karnataka,Tier 1,Web,78,0.256,0.243
ORD104075,2025-01-11,C17181,2025-01,Footwear,Heels,FO-HEE-L,L,1,2195.65,224.83,1970.82,1115.96,112.11,43.79,True,Fabric expectation mismatch,132.72,1880.98,-1314.74,Jodhpur,Rajasthan,Tier 3,App,121,0.563,0.415
ORD102711,2025-01-11,C73730,2025-01,Accessories,Scarf,AC-SCA-OneSize,One Size,1,914.72,278.58,636.14,287.25,91.5,13.61,False,Not returned,0.0,0.0,243.78,Lucknow,Uttar Pradesh,Tier 2,App,113,0.255,0.269
ORD106706,2025-01-11,C40800,2025-01,Footwear,Sandals,FO-SAN-XS,XS,1,2045.17,280.87,1764.3,1026.65,115.78,38.93,True,Size too small,142.9,1638.29,-1198.25,Jodhpur,Rajasthan,Tier 3,App,115,0.372,0.578
ORD103804,2025-01-11,C91098,2025-01,Activewear,Sports Bra,AC-SPO-XXL,XXL,1,1571.75,332.23,1239.52,732.46,94.46,27.68,False,Not returned,0.0,0.0,384.92,Bengaluru,Karnataka,Tier 1,App,214,0.33,0.296
ORD108675,2025-01-12,C64720,2025-01,Ethnic Wear,Anarkali Dress,ET-ANA-S,S,1,1863.41,333.08,1530.33,798.51,98.32,34.91,True,Size too small,123.05,1346.45,-870.91,Mumbai,Maharashtra,Tier 1,App,199,0.532,0.275
ORD108620,2025-01-12,C16908,2025-01,Ethnic Wear,Palazzo Set,ET-PAL-M,M,2,3367.0,705.38,2661.62,1421.15,168.26,43.12,False,Not returned,0.0,0.0,1029.09,Jaipur,Rajasthan,Tier 2,App,239,0.187,0.688
ORD104259,2025-01-12,C65495,2025-01,Ethnic Wear,Palazzo Set,ET-PAL-S,S,2,4253.38,889.61,3363.77,1800.02,144.53,70.35,False,Not returned,0.0,0.0,1348.87,Indore,Madhya Pradesh,Tier 2,App,124,0.59,0.344
ORD106615,2025-01-12,C97652,2025-01,Footwear,Juttis,FO-JUT-XL,XL,2,4528.85,1381.65,3147.2,1895.64,130.7,74.46,True,Fabric expectation mismatch,198.8,3086.27,-2238.67,Jaipur,Rajasthan,Tier 2,Web,38,0.166,0.3
ORD105404,2025-01-12,C93498,2025-01,Footwear,Heels,FO-HEE-M,M,1,2951.87,510.96,2440.91,1418.73,102.83,47.62,False,Not returned,0.0,0.0,871.73,Indore,Madhya Pradesh,Tier 2,App,234,0.069,0.213
ORD106106,2025-01-12,C99631,2025-01,Western Wear,Denim Jacket,WE-DEN-M,M,1,1111.62,74.45,1037.17,560.48,85.82,17.76,True,Color mismatch,138.43,919.69,-685.01,Lucknow,Uttar Pradesh,Tier 2,Influencer,216,0.48,0.394
ORD106368,2025-01-12,C69777,2025-01,Activewear,Leggings,AC-LEG-XL,XL,1,1511.95,107.62,1404.33,833.3,94.43,27.15,False,Not returned,0.0,0.0,449.45,Chennai,Tamil Nadu,Tier 1,Web,253,0.116,0.214
ORD106665,2025-01-12,C43755,2025-01,Footwear,Heels,FO-HEE-M,M,1,1594.99,423.04,1171.95,721.85,88.2,20.43,True,Size too large,144.65,1009.39,-812.57,Pune,Maharashtra,Tier 1,Marketplace,157,0.11,0.484
